type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
ctrl,-0.32791227102279663,0.076299749314785,-0.2926780879497528,0.25299233198165894,0.2623026669025421,0.20611383020877838,-0.09642312675714493,-0.18422171473503113,0.06066582351922989,-0.05980220064520836,0.3297538161277771,-0.13444210588932037,0.23262155055999756,-0.16867929697036743,-0.27737247943878174,0.023476868867874146,0.3121502101421356,-0.07578021287918091,0.22999516129493713,-0.16773027181625366,0.6071107983589172,0.3389764428138733,-0.07528785616159439,0.1677454560995102,-0.23698824644088745,-0.023063447326421738,-0.38683831691741943,0.5436619520187378,-0.51705002784729,0.38774344325065613,0.14239902794361115,-0.3263469934463501,0.14046169817447662,-0.4105747640132904,0.5999828577041626,0.06294497102499008,0.03201106935739517,-0.26384472846984863,-0.1822388917207718,-0.028453875333070755,0.06584341078996658,0.21202412247657776,-0.043073032051324844,0.3519139587879181,-0.3129558563232422,0.344176709651947,0.22800059616565704,0.20447637140750885,0.4105420708656311,-0.06347601860761642,0.04181698337197304,-0.20852354168891907,0.3203854262828827,0.27981850504875183,-0.08084642142057419,0.00764545239508152,0.06706476956605911,-0.15786832571029663,0.19870926439762115,-0.5592755675315857,-0.44434627890586853,0.4387991726398468,0.2894495725631714,-0.017465179786086082,-0.4391752779483795,0.1485002189874649,0.08380692452192307,0.09386907517910004,0.38823872804641724,-0.3306857943534851,-0.21438650786876678,-0.08956163376569748,-0.2184879630804062,-0.052447132766246796,-0.6037318706512451,-0.36992281675338745,0.05207262188196182,0.033094990998506546,-0.3515767753124237,-0.42635831236839294,-0.17404229938983917,-0.4078100323677063,0.4732479155063629,0.5884215831756592,0.47444644570350647,-0.04131297394633293,-0.15230289101600647,0.004521241877228022,0.20323921740055084,-0.2339365929365158,-0.4086267054080963,0.14537882804870605,0.5872691869735718,-0.01791328750550747,-0.3028857111930847,-0.05582783371210098,-0.38209354877471924,0.4110897481441498,0.22370274364948273,0.32353177666664124,-0.13882936537265778,-0.22355803847312927,-0.4111596941947937,0.18937769532203674,-0.40001288056373596,-0.013036747463047504,0.5961658358573914,0.30313339829444885,0.2373891919851303,0.1344069391489029,-0.2885265052318573,0.4511348605155945,0.3080562353134155,-0.3848746418952942,-0.05788574367761612,0.10511275380849838,0.1597362905740738,-0.5328891277313232,0.35425877571105957,0.09042997658252716,0.13166657090187073,-0.26479268074035645,0.11634091287851334,-0.4276052415370941,-0.0431055910885334,-0.36884674429893494,-0.23797960579395294,0.3867701292037964
dec,-0.48553118109703064,0.1464127153158188,-1.2005620002746582,0.6011415123939514,0.3320835530757904,0.5862922668457031,-0.4476596415042877,-0.8672008514404297,0.7474506497383118,-0.3466545045375824,1.0747015476226807,-0.1961379200220108,0.9032132029533386,-0.11920151859521866,-0.6725342869758606,-0.14399157464504242,0.8922035694122314,-0.5916593074798584,0.18555711209774017,-0.8151587247848511,0.5649439096450806,0.8173383474349976,-0.20906005799770355,0.49925506114959717,-0.37647539377212524,-0.31193608045578003,-0.2197757065296173,0.9657995700836182,-0.6635218858718872,0.46114253997802734,0.7669954895973206,-1.1255946159362793,0.7336629033088684,-0.6620611548423767,1.1935803890228271,-0.6094532608985901,-0.14826978743076324,-0.7070955634117126,-0.7259867191314697,0.009842237457633018,-0.1526017189025879,1.122323989868164,-0.17209286987781525,0.871484637260437,-0.8408704400062561,1.0021016597747803,0.4581592381000519,-0.21340817213058472,1.0132896900177002,-0.09101520478725433,0.21872149407863617,-0.3168097138404846,0.35347113013267517,0.9290608167648315,-0.8906478881835938,0.1129845380783081,-0.14243584871292114,-0.01379713136702776,0.017402449622750282,-0.4066125154495239,-0.8390471935272217,0.5487905144691467,0.7799040675163269,0.22400325536727905,-0.9492335915565491,0.22918269038200378,0.36105310916900635,0.227979838848114,0.6596353650093079,-0.8069992065429688,-0.2984178364276886,-0.11768260598182678,-0.16481514275074005,-0.2843915522098541,-0.4686874449253082,-0.5657302737236023,0.46736210584640503,0.7622745037078857,-0.30971217155456543,-1.178672194480896,-0.707237184047699,-0.9720956087112427,1.3209718465805054,0.7338711619377136,1.241957187652588,-0.047280050814151764,-0.6630755066871643,0.32564112544059753,0.21606643497943878,-0.07341907173395157,-1.0538356304168701,0.0400301069021225,0.4726511240005493,-0.15657824277877808,-0.4755851924419403,-0.5391952395439148,-0.7290477156639099,0.6687824130058289,0.9094642400741577,0.969610869884491,0.38410684466362,-0.09633180499076843,-0.602741003036499,0.563829243183136,-1.070601224899292,-0.4281338155269623,0.5361189842224121,0.6165087223052979,-0.03204401582479477,0.6187566518783569,-0.45102939009666443,0.22663703560829163,0.17978070676326752,-0.3248349726200104,-0.37318235635757446,0.4916120767593384,0.32155802845954895,-0.48577308654785156,0.5024008750915527,-0.043408624827861786,-0.36551937460899353,-1.149540901184082,0.21125757694244385,-0.544992983341217,-0.07790940254926682,-0.10171329230070114,0.04230786859989166,0.35837504267692566
diffeq1,-1.7521318197250366,0.24689890444278717,-1.557483196258545,0.018701156601309776,1.3559478521347046,1.0470086336135864,-1.270794153213501,-1.3058364391326904,0.8870723247528076,-0.7579850554466248,1.7991262674331665,-0.32542940974235535,1.564988374710083,-0.11509891599416733,-0.4334058463573456,-0.6989246606826782,0.9500346779823303,-0.1421511024236679,0.3730577826499939,-1.813971996307373,0.5303334593772888,0.340860515832901,-0.21733473241329193,0.432877779006958,-0.46188950538635254,-0.32410651445388794,-0.008563683368265629,0.6966622471809387,-1.5198813676834106,0.9334604144096375,1.420945405960083,-1.687631368637085,1.5141884088516235,-0.7873707413673401,1.2192877531051636,-0.8633708953857422,-0.34491434693336487,-0.933628499507904,-0.9349061846733093,0.21690045297145844,0.1765509396791458,1.3729908466339111,0.5853244066238403,1.682167649269104,-1.331745982170105,1.8527143001556396,0.4842124879360199,-0.2871372699737549,1.4021618366241455,0.11344610899686813,0.5026642680168152,-0.7179847359657288,0.7344669103622437,1.3693935871124268,-1.2084156274795532,0.07964414358139038,0.07226087898015976,-0.5587422251701355,1.0871490240097046,-0.9155504703521729,-0.7516628503799438,1.0604912042617798,1.6389373540878296,-0.01412905566394329,-1.4317494630813599,0.5191829204559326,-0.1937486082315445,-0.1656951606273651,0.5313795804977417,-0.6057544350624084,-0.5162313580513,-0.26145878434181213,0.2865753769874573,-0.5935376286506653,-0.04654458537697792,-0.545015811920166,1.2070358991622925,1.4014148712158203,-0.5836676955223083,-1.9951781034469604,-1.646921992301941,-0.8874542713165283,1.6401646137237549,0.7632408142089844,0.9892886877059937,-0.47070786356925964,-0.6391475796699524,0.7607853412628174,1.2978582382202148,-0.7140296697616577,-0.980543851852417,-0.3210158944129944,1.0402543544769287,-0.4841623604297638,-0.15604481101036072,-0.5946080088615417,-0.878856897354126,1.1618843078613281,1.5917251110076904,1.7141824960708618,0.6475701332092285,-0.38694217801094055,-1.0474152565002441,0.3941103219985962,-1.5395970344543457,-0.28539443016052246,0.45966845750808716,0.5037788152694702,-0.037458352744579315,1.0005221366882324,-0.4177415072917938,0.4649200439453125,0.5076494812965393,-0.8400946259498596,-0.4154164493083954,0.5393117666244507,0.9195677042007446,-0.5146196484565735,0.5897618532180786,0.057466212660074234,-0.05496221408247948,-1.978401780128479,0.561635434627533,-1.3124773502349854,-0.6649383902549744,0.25437799096107483,0.14560763537883759,0.6646028161048889
div,-0.9540870785713196,-0.37583619356155396,-0.2788681089878082,1.3628013134002686,0.7932407855987549,1.1701263189315796,0.6428595185279846,-0.19389738142490387,0.31924501061439514,0.21994125843048096,0.7592805624008179,-1.1199243068695068,1.6282856464385986,-0.0554816871881485,-1.725523591041565,-0.05769626796245575,1.4738558530807495,0.0653514415025711,0.8997642993927002,-0.07781454175710678,1.4859883785247803,1.0496004819869995,0.11478201299905777,-0.16268110275268555,0.11654172837734222,-1.1951603889465332,-0.5940395593643188,0.6780998110771179,-0.24047571420669556,1.1864434480667114,-0.2806597352027893,0.17395776510238647,-0.6181709170341492,-0.9935497641563416,-0.1398797184228897,-0.02100438065826893,-0.39685729146003723,-0.04625265300273895,-0.10149352252483368,0.09443715959787369,0.42454269528388977,0.6377116441726685,-0.6025312542915344,0.34192055463790894,-1.4696096181869507,0.6161856055259705,1.693976879119873,0.31403419375419617,0.3808967173099518,-0.2976401150226593,-0.4209822118282318,-1.6484192609786987,0.7657222151756287,0.24507424235343933,-0.6480767726898193,0.18366365134716034,0.8682613968849182,-0.51573646068573,0.005063463933765888,-0.6048167943954468,-1.2315471172332764,0.6170626282691956,-0.5151657462120056,0.06018531322479248,-0.899872362613678,1.1108165979385376,1.0249766111373901,-0.15325158834457397,0.3081030547618866,-1.1822869777679443,-0.7890512347221375,0.35419708490371704,-0.04534716159105301,-1.0011639595031738,-1.1024249792099,-0.321342408657074,-0.6470536589622498,0.24033063650131226,-0.40579506754875183,0.14415353536605835,-0.19540970027446747,-1.0293948650360107,-0.5108335018157959,0.10343427956104279,0.7336291074752808,0.14117079973220825,-0.6299511790275574,-0.3662858009338379,0.9194769859313965,-0.40392088890075684,-0.07211308181285858,1.4610846042633057,2.043926239013672,0.26171764731407166,-0.7267627716064453,0.6715404987335205,-2.4116508960723877,2.2092394828796387,1.496424913406372,0.6306612491607666,0.003352511441335082,-1.1724458932876587,-1.0661070346832275,1.896720290184021,-1.1940865516662598,0.0009158344473689795,1.6694289445877075,0.7023091912269592,1.3869060277938843,0.4018387794494629,-0.9511913061141968,0.9644775390625,1.6823164224624634,-1.5698796510696411,0.45032283663749695,0.19043631851673126,-0.2443738579750061,-2.512991428375244,0.3693825602531433,0.024908699095249176,-0.2793552875518799,-0.906233012676239,-0.6184771656990051,-0.6885003447532654,0.6771138310432434,-1.3171378374099731,-1.0954127311706543,1.3253930807113647
i2c,0.008804001845419407,0.22158555686473846,-0.9070447087287903,0.827835738658905,0.3993544578552246,0.4954390525817871,-0.18482492864131927,-0.5847819447517395,0.8871726393699646,0.050375811755657196,1.001907467842102,0.17531447112560272,0.27131086587905884,-0.267225980758667,-0.521748423576355,0.21696846187114716,0.5760515928268433,-0.6932868957519531,-0.1949933022260666,-0.4131622612476349,0.892442524433136,0.9926620125770569,-0.40773606300354004,0.6611071825027466,-0.7699137926101685,0.2823140621185303,-0.30063554644584656,1.5835435390472412,-0.8848478198051453,0.06387146562337875,0.41499271988868713,-1.30685555934906,0.5565953254699707,-0.6739786863327026,1.9089829921722412,-0.4317273795604706,-0.04131166636943817,-1.0260783433914185,-0.5954616665840149,-0.21115894615650177,-0.2067074179649353,0.5825104713439941,-0.10123655200004578,0.9831119775772095,-0.5859455466270447,0.8525917530059814,0.3667469322681427,0.007780545391142368,0.9580013751983643,-0.10987243801355362,0.08003854006528854,0.10485900193452835,0.17362838983535767,1.050769567489624,-0.4563373625278473,0.059362608939409256,-0.5568526983261108,-0.05473194271326065,-0.22126922011375427,-1.146007776260376,-1.220727801322937,0.6935736536979675,0.8245232105255127,0.41716068983078003,-0.8509279489517212,0.12640181183815002,0.5296558737754822,0.565502405166626,1.2323088645935059,-0.7520396113395691,-0.28453898429870605,-0.5418950319290161,-0.7312613129615784,0.10472023487091064,-1.3186371326446533,-0.9773545861244202,0.3050321936607361,0.4995429217815399,-0.3126956820487976,-1.3085788488388062,-0.28654739260673523,-1.2804659605026245,1.4640978574752808,1.487416386604309,1.4266154766082764,-0.03606362268328667,-0.9036540985107422,0.12340351194143295,0.016523001715540886,-0.07674755156040192,-1.4452712535858154,0.08078454434871674,0.7048176527023315,-0.1527600735425949,-0.7576993703842163,-0.5962506532669067,-0.3646419942378998,0.4609239101409912,0.4542089104652405,0.6622735261917114,-0.34614408016204834,0.08306755125522614,-0.9104752540588379,0.3859865963459015,-1.0613141059875488,-0.2923850119113922,1.1209287643432617,0.8276535272598267,-0.1049748957157135,0.625792920589447,-0.5757026076316833,0.6467161178588867,0.2826251983642578,-0.4763384461402893,-0.5458128452301025,0.46479666233062744,0.45164960622787476,-0.7081847786903381,1.100284457206726,0.0447952002286911,0.13572849333286285,-0.8184868693351746,0.2547647953033447,-0.5990949869155884,-0.32274603843688965,-0.35288822650909424,-0.19680090248584747,0.2779044806957245
int2float,-0.43165844678878784,-0.09365178644657135,-0.2432939112186432,0.152251735329628,0.3431083559989929,0.1477278172969818,-0.3072834312915802,-0.060289688408374786,0.042163312435150146,-0.16331321001052856,0.27237311005592346,0.04686904326081276,0.09039920568466187,-0.3139612376689911,-0.21873506903648376,-0.10369859635829926,0.38760143518447876,-0.06758083403110504,-0.010400897823274136,-0.15035274624824524,0.3988463580608368,0.2040829360485077,-0.025168180465698242,0.14646324515342712,-0.3583155870437622,0.060351043939590454,-0.369514137506485,0.6047861576080322,-0.5268309116363525,0.3392241299152374,0.15932221710681915,-0.3128488063812256,0.22550420463085175,-0.31399795413017273,0.5852160453796387,0.19545254111289978,0.1938788890838623,-0.25641071796417236,-0.1617078334093094,0.08786588907241821,0.027606243267655373,0.21158728003501892,0.10188194364309311,0.3915459215641022,-0.1585809588432312,0.24951373040676117,0.09881711006164551,0.34505724906921387,0.3473098874092102,-0.04696859046816826,0.13803188502788544,-0.1763329952955246,0.3319133520126343,0.3516119122505188,-0.013506915420293808,0.010844123549759388,0.2186681032180786,-0.05503739044070244,0.37070056796073914,-0.5895218849182129,-0.4335513710975647,0.48244979977607727,0.5172387957572937,-0.020973147824406624,-0.6188929677009583,0.0800454244017601,-0.03617832064628601,-0.06780519336462021,0.41565990447998047,-0.28720763325691223,-0.10700440406799316,-0.14371667802333832,-0.07462344318628311,0.2194250077009201,-0.5141743421554565,-0.3864338994026184,0.10462412983179092,-0.01192033663392067,-0.39618098735809326,-0.3201584219932556,-0.12316590547561646,-0.29756397008895874,0.4760567843914032,0.5857601165771484,0.4170781672000885,-0.09650148451328278,-0.08177026361227036,-0.07294178009033203,0.3346256613731384,-0.3457857668399811,-0.5217750072479248,0.1771048754453659,0.6672670245170593,-0.16531653702259064,-0.4789557158946991,0.1344335526227951,-0.33542537689208984,0.6314605474472046,0.21919706463813782,0.5402470827102661,-0.33959874510765076,-0.282262921333313,-0.48144760727882385,0.17357245087623596,-0.3068802058696747,0.09754019230604172,0.6847741007804871,0.33767902851104736,0.3376135230064392,0.18251891434192657,-0.38474780321121216,0.6734721064567566,0.6380125284194946,-0.42040589451789856,0.27692875266075134,0.010324482806026936,0.15792284905910492,-0.7514516711235046,0.2850807011127472,0.02931581437587738,0.2750603258609772,-0.31479936838150024,0.17706498503684998,-0.5212093591690063,-0.09139025211334229,-0.46954622864723206,-0.3638805150985718,0.5172759890556335
log2,-1.7905528545379639,-0.44723910093307495,0.12691214680671692,0.7856506705284119,0.8388952612876892,0.7156060338020325,0.5210385322570801,-0.00980496034026146,-0.2075507640838623,-0.2975578308105469,0.059971883893013,-0.5792370438575745,0.9914963245391846,-0.15975968539714813,-1.7633453607559204,-0.4449639916419983,1.1889508962631226,0.14852601289749146,0.5958326458930969,0.1695282906293869,1.895779013633728,0.22190754115581512,0.2494068592786789,0.6164771914482117,-0.7116976380348206,-0.6121796369552612,-1.4891055822372437,1.5125401020050049,-1.147629737854004,1.4521572589874268,0.10483306646347046,-0.23802851140499115,-0.4968390464782715,-1.5509529113769531,1.3802685737609863,1.5275070667266846,0.1621079295873642,-0.283196359872818,-0.19507795572280884,-0.22061702609062195,-0.1331275999546051,0.8140680193901062,-0.05412185192108154,0.6190369725227356,-0.9948601126670837,0.42462700605392456,0.3465840220451355,0.7490678429603577,1.0796414613723755,0.29154351353645325,0.1894523650407791,-0.8567432761192322,1.2654563188552856,0.48381951451301575,0.4652714729309082,-0.24069908261299133,0.5957629680633545,0.4353620111942291,0.6189625263214111,-1.297911286354065,-0.9850845336914062,0.8434404134750366,0.6114940047264099,-0.06755180656909943,-1.226576328277588,0.8011522889137268,0.5326768755912781,0.25750744342803955,1.2751210927963257,-1.2661774158477783,-0.65554279088974,0.25242096185684204,-0.0402381457388401,-0.17009025812149048,-1.5229370594024658,-1.4097882509231567,-0.6781805157661438,-0.25346681475639343,-0.9182745814323425,-0.3620191216468811,0.39518576860427856,-1.0285098552703857,0.3111928701400757,1.6152124404907227,0.3640432059764862,0.6690895557403564,-0.045257434248924255,-0.7397660613059998,0.590530514717102,-0.7147807478904724,-0.9503113627433777,1.088830590248108,0.5488693118095398,0.10842354595661163,-0.8636294603347778,0.43140801787376404,-0.5701746344566345,1.2551822662353516,-0.12981216609477997,0.856374204158783,-0.6348575949668884,-0.5009495615959167,-0.39121243357658386,0.3159896433353424,-1.140036702156067,0.3259894847869873,1.0440558195114136,0.10458241403102875,0.7955712080001831,0.2741205394268036,-0.14810602366924286,1.1407411098480225,-0.04030410945415497,-0.7319639325141907,0.42631423473358154,-0.2293005734682083,-0.13832055032253265,-0.6628165245056152,0.5542746186256409,-0.29870733618736267,1.0680218935012817,-0.10401683300733566,0.21728725731372833,0.016044361516833305,0.5832433700561523,-1.5697026252746582,-0.3565053939819336,0.7354661226272583
max,-1.956097960472107,0.8243111371994019,-1.5471988916397095,-0.027020005509257317,1.5714441537857056,0.9813703298568726,-0.605560302734375,-1.2325729131698608,-1.4099868535995483,-0.24149887263774872,0.5759993195533752,-2.3027455806732178,1.0883021354675293,-0.8098827600479126,0.04171431437134743,0.6141945719718933,-0.002259175293147564,0.928235650062561,2.3055214881896973,-1.0622707605361938,2.4999806880950928,0.24994613230228424,0.5217056274414062,-0.4590659737586975,1.4029874801635742,0.33959123492240906,-1.2862249612808228,-0.6173473000526428,-1.7058634757995605,1.9442977905273438,0.04982881620526314,0.07861318439245224,-0.10947807133197784,-1.209012746810913,-0.17652453482151031,-0.005230320617556572,0.6886350512504578,0.19812586903572083,-0.48520275950431824,0.8184677958488464,1.3379608392715454,-0.3118245005607605,-0.26460930705070496,0.07482177764177322,-0.8741450905799866,0.8395750522613525,1.049070119857788,0.9445230960845947,0.6603198647499084,-0.8056532740592957,0.22375328838825226,-1.1956064701080322,0.9368119239807129,0.4670318067073822,-0.11857976764440536,0.5515884757041931,0.8538432717323303,-1.5887221097946167,2.0701804161071777,-0.6990573406219482,0.03224964439868927,2.0475070476531982,0.2999824583530426,-1.5908235311508179,-0.15015187859535217,1.0131498575210571,-1.0972908735275269,-0.07020799070596695,-1.1252251863479614,0.8385031819343567,-0.8733625411987305,0.5992755889892578,-0.8422219753265381,-1.452528953552246,-3.0715973377227783,-0.06201709061861038,0.09312628954648972,-0.3578260540962219,-1.1911442279815674,-1.3671780824661255,-2.0511789321899414,-0.7210237383842468,1.2392760515213013,0.21543219685554504,0.9723789095878601,-0.6509330868721008,0.8318349719047546,0.18933716416358948,0.5201798677444458,-0.740505039691925,0.7348487973213196,0.23435986042022705,2.1155002117156982,0.2769574522972107,0.4793529212474823,0.7880105972290039,-1.1741790771484375,0.4494895040988922,0.5711390376091003,-0.5668891668319702,0.2234465479850769,-0.7199814915657043,-0.8095210790634155,0.4863758087158203,-0.0028769776690751314,-0.5847043395042419,1.0280165672302246,-0.1373482644557953,1.2393736839294434,-1.2783432006835938,-0.6469683647155762,0.7540968656539917,0.7538983225822449,-1.1651153564453125,-0.5318294763565063,0.37249425053596497,0.4303146004676819,-1.4688854217529297,0.05746658891439438,1.2062923908233643,-0.496025949716568,0.683601438999176,0.7090067863464355,-1.8804833889007568,0.33536094427108765,-0.06465979665517807,-0.5050715804100037,1.2888658046722412
mcml,-2.2141976356506348,0.36914005875587463,-1.4129374027252197,1.34783136844635,1.522599697113037,1.674360990524292,0.15999124944210052,-1.3084348440170288,0.013848240487277508,-0.39467477798461914,1.3146579265594482,-2.0379316806793213,2.4633357524871826,-0.34403061866760254,-2.097365617752075,-0.13397248089313507,1.6480478048324585,0.16310353577136993,1.790940761566162,-0.9298672080039978,2.67246413230896,1.3526984453201294,0.1147787794470787,0.20037908852100372,0.127126082777977,-1.0953996181488037,-1.2480223178863525,1.1563740968704224,-1.5948063135147095,2.3885691165924072,0.5217543244361877,-0.7745424509048462,0.10494726151227951,-2.034475803375244,0.9369587898254395,-0.05235876888036728,-0.12098465114831924,-0.5215674638748169,-0.847224771976471,0.10718424618244171,0.5521706938743591,1.4089303016662598,-0.5621724724769592,0.825405478477478,-2.1883533000946045,1.5063530206680298,1.717006802558899,0.1510271281003952,1.6310417652130127,-0.5137931108474731,-0.017331520095467567,-1.7849520444869995,1.323569655418396,1.1056270599365234,-1.0402828454971313,0.24244658648967743,0.7194315791130066,-0.8271098136901855,0.9715875387191772,-1.1043400764465332,-1.3118267059326172,1.4466694593429565,0.4176287353038788,-0.2814728915691376,-1.243072271347046,1.688918113708496,0.7266565561294556,0.31674790382385254,0.5997632741928101,-1.3037388324737549,-1.1701420545578003,0.6128759980201721,-0.4563301205635071,-1.557354211807251,-2.559096097946167,-0.8066017031669617,-0.1590350866317749,0.7543315887451172,-1.1061439514160156,-1.4442849159240723,-1.4409207105636597,-1.78248131275177,1.2084413766860962,0.8438625931739807,1.473670482635498,0.027978911995887756,-0.41101890802383423,-0.052130576223134995,0.7537378668785095,-0.6076543927192688,-0.4358676075935364,0.9859618544578552,2.0020344257354736,0.2445795238018036,-0.4394703805446625,0.11237623542547226,-2.0815787315368652,1.8153589963912964,1.623660683631897,0.8821486234664917,0.4828503429889679,-0.9780429601669312,-1.2226345539093018,1.6052166223526,-1.7545350790023804,-0.5712192058563232,1.595304012298584,0.7463680505752563,1.0704469680786133,0.29876258969306946,-0.7218241691589355,1.0170955657958984,0.7306812405586243,-1.5484167337417603,-0.21996939182281494,0.7055705785751343,0.2797788083553314,-1.8323910236358643,0.677239716053009,0.3066039979457855,-0.4886181056499481,-1.174523115158081,0.09799626469612122,-1.0125505924224854,0.552819550037384,-1.1048451662063599,-0.5367868542671204,1.451772928237915
mem_ctrl,-0.9999377727508545,-0.11515311896800995,0.16828973591327667,0.3125744163990021,1.0086637735366821,0.12882566452026367,-0.14124330878257751,0.4741836190223694,-0.3706718385219574,0.3261137902736664,-0.0749860480427742,-0.3372688889503479,-0.09797004610300064,-0.7049112915992737,-0.5523694753646851,-0.13382022082805634,0.6595135927200317,0.29825448989868164,0.7837257981300354,-0.09785020351409912,1.3931455612182617,0.1328764408826828,0.20200036466121674,-0.276178240776062,-0.4586433470249176,-0.008494006469845772,-0.8328083157539368,0.814807116985321,-1.1815826892852783,0.9181543588638306,-0.23467515408992767,-0.23215559124946594,0.0959642082452774,-0.8338825702667236,0.5195862650871277,0.9070756435394287,0.24230001866817474,0.007461754605174065,0.22442694008350372,0.22893750667572021,0.4386685788631439,-0.2849844992160797,0.1992032378911972,0.5287781953811646,-0.3535214066505432,0.04775874689221382,0.8781936764717102,1.3921825885772705,0.17806750535964966,-0.5762617588043213,-0.06239483878016472,-0.49629339575767517,0.7935404777526855,0.09292584657669067,0.21499265730381012,0.23430243134498596,0.4367409944534302,-0.8205854296684265,0.9885951280593872,-1.4188110828399658,-0.9293023943901062,1.1064928770065308,0.3511372208595276,-0.06270821392536163,-0.8973596096038818,0.5014867782592773,0.19381937384605408,-0.24484193325042725,0.4872153401374817,-0.3752235472202301,-0.5710143446922302,-0.24276849627494812,-0.1564529538154602,0.125525563955307,-1.3953732252120972,-0.38609442114830017,0.20121343433856964,-0.4614068269729614,-0.8445248007774353,-0.5070672631263733,-0.37247392535209656,-0.26354166865348816,0.20312617719173431,0.8790302872657776,0.6230106353759766,-0.34945136308670044,0.0009708007564768195,0.06517166644334793,0.9231820106506348,-0.8401514887809753,-0.24579796195030212,0.6939651370048523,2.063361167907715,-0.39565038681030273,-0.9560608863830566,0.4885048568248749,-1.051672339439392,1.2210047245025635,0.06590694934129715,0.7051425576210022,-0.5822585225105286,-1.080159068107605,-1.194591760635376,0.41445010900497437,-0.37776219844818115,0.3234405815601349,1.8243497610092163,0.6248471736907959,0.7083678841590881,0.23126162588596344,-0.8382961750030518,1.227949857711792,1.7383613586425781,-1.308603048324585,0.4305073022842407,0.2817290723323822,0.40116775035858154,-1.8729218244552612,0.5362519025802612,-0.02501443214714527,0.8428165912628174,-0.328319251537323,-0.22148877382278442,-1.4581547975540161,-0.21046192944049835,-1.3356305360794067,-1.5142688751220703,1.5586248636245728
mkDelayWorker32B,-0.8486531376838684,-0.039695363491773605,-1.2104730606079102,0.1185002326965332,0.513576090335846,0.4531131386756897,-0.9061053395271301,-0.8410060405731201,0.4325810372829437,-0.7908063530921936,1.0613634586334229,-0.0028744800947606564,0.75210040807724,-0.42552921175956726,-0.43890365958213806,-0.3370662331581116,0.9185489416122437,-0.516911506652832,-0.28381651639938354,-1.0787699222564697,0.1637008637189865,0.5692093372344971,-0.11343710869550705,0.5921924114227295,-0.6972230076789856,-0.14030395448207855,-0.26834484934806824,1.1177310943603516,-0.8586638569831848,0.6969617605209351,0.9529150724411011,-1.075190544128418,1.071321964263916,-0.6218849420547485,1.210504174232483,-0.39157283306121826,0.21179239451885223,-0.6894766688346863,-0.7918081283569336,0.1912725865840912,-0.10562094300985336,1.275838017463684,0.019576741382479668,0.9824556708335876,-0.649090051651001,0.9094768166542053,0.11142187565565109,-0.10569905489683151,1.0696396827697754,0.07603373378515244,0.6257607936859131,-0.37910521030426025,0.5105998516082764,1.1292637586593628,-0.7893750071525574,-0.07454892992973328,0.19421367347240448,0.046689003705978394,0.5799316763877869,-0.5533811450004578,-0.6620468497276306,0.6323878765106201,1.346643328666687,0.08598410338163376,-1.3176738023757935,0.12870857119560242,-0.03821076080203056,-0.08343812078237534,0.7674446702003479,-0.7066423892974854,-0.0634080022573471,-0.023965395987033844,0.03682238981127739,0.2669254541397095,-0.3157690167427063,-0.6104380488395691,0.6028537750244141,0.7547940015792847,-0.6498618721961975,-1.1478842496871948,-0.6214170455932617,-0.8584883809089661,1.4257084131240845,0.7457507252693176,1.0307166576385498,-0.16472066938877106,-0.5307228565216064,0.15221969783306122,0.6022411584854126,-0.37224844098091125,-1.29953134059906,-0.011297469958662987,0.6750736236572266,-0.39511480927467346,-0.6392504572868347,-0.15156623721122742,-0.5135678052902222,1.0978730916976929,0.9548974633216858,1.441950798034668,0.10137476772069931,-0.17310477793216705,-0.750516414642334,0.44283032417297363,-0.9031729698181152,-0.16910699009895325,0.6815067529678345,0.7928633689880371,0.22775690257549286,0.7214575409889221,-0.5465837717056274,0.8453149199485779,0.6793867945671082,-0.4801044464111328,0.28294241428375244,0.2868545651435852,0.3663282096385956,-0.7049735188484192,0.3735567033290863,-0.08489853143692017,-0.14845010638237,-1.4075127840042114,0.5070610046386719,-0.6576928496360779,-0.24374355375766754,-0.2469753623008728,-0.08479256927967072,0.7824700474739075
